geo_id,zone_code,sp23,nomsp,cmm
1,2452017.00,7601,Lavaltrie; Lanoraie,0
2,2453040.00,8533,Saint-Joseph-de-Sorel; Saint-Roch-de-Richelieu; Sorel-Tracy,0
3,2453050.00,8533,Saint-Joseph-de-Sorel; Saint-Roch-de-Richelieu; Sorel-Tracy,0
4,2453052.00,8533,Saint-Joseph-de-Sorel; Saint-Roch-de-Richelieu; Sorel-Tracy,0
5,2455048.00,8501,"Marieville; Richelieu, Saint-Mathias-sur-Richelieu",0
6,2457033.00,8524,Mont-Saint-Hilaire; Otterburn Park; Saint-Jean-Baptiste,1
7,2457050.00,8525,Saint-Charles-sur-Richelieu; Saint-Marc-sur-Richelieu; Saint-Antoine-sur-Richelieu; Saint-Denis-sur-Richelieu,0
8,2457057.00,8525,Saint-Charles-sur-Richelieu; Saint-Marc-sur-Richelieu; Saint-Antoine-sur-Richelieu; Saint-Denis-sur-Richelieu,0
9,2457068.00,8525,Saint-Charles-sur-Richelieu; Saint-Marc-sur-Richelieu; Saint-Antoine-sur-Richelieu; Saint-Denis-sur-Richelieu,0
10,2457075.00,8525,Saint-Charles-sur-Richelieu; Saint-Marc-sur-Richelieu; Saint-Antoine-sur-Richelieu; Saint-Denis-sur-Richelieu,0
11,2459030.00,8532,Verchères; Calixa-Lavallée; Varennes; Contrecoeur,1
12,2459035.00,8532,Verchères; Calixa-Lavallée; Varennes; Contrecoeur,1
13,2461005.00,7602,Crabtree; Joliette; Saint-Paul; Saint-Pierre; Saint-Thomas,0
14,2461013.00,7602,Crabtree; Joliette; Saint-Paul; Saint-Pierre; Saint-Thomas,0
15,2461020.00,7602,Crabtree; Joliette; Saint-Paul; Saint-Pierre; Saint-Thomas,0
16,2461025.00,7602,Crabtree; Joliette; Saint-Paul; Saint-Pierre; Saint-Thomas,0
17,2461027.00,7602,Crabtree; Joliette; Saint-Paul; Saint-Pierre; Saint-Thomas,0
18,2461030.00,7603,Saint-Charles-Borromée; Notre-Dame-des-Prairies,0
19,2461035.00,7603,Saint-Charles-Borromée; Notre-Dame-des-Prairies,0
20,2461040.00,,,
21,2461045.00,,,
22,2461050.00,,,
23,2462037.00,7673,Rawdon,0
24,2463005.00,7672,"Saint-Alexis; Saint-Esprit, Saint-Jacques, Saint-Liguori; Saint-Roch-de-l'Achigan; Saint-Roch-Ouest; Sainte-Julienne; Sainte-Marie-Salomé",0
25,2463013.00,7672,"Saint-Alexis; Saint-Esprit, Saint-Jacques, Saint-Liguori; Saint-Roch-de-l'Achigan; Saint-Roch-Ouest; Sainte-Julienne; Sainte-Marie-Salomé",0
26,2463023.00,7672,"Saint-Alexis; Saint-Esprit, Saint-Jacques, Saint-Liguori; Saint-Roch-de-l'Achigan; Saint-Roch-Ouest; Sainte-Julienne; Sainte-Marie-Salomé",0
27,2463030.00,7672,"Saint-Alexis; Saint-Esprit, Saint-Jacques, Saint-Liguori; Saint-Roch-de-l'Achigan; Saint-Roch-Ouest; Sainte-Julienne; Sainte-Marie-Salomé",0
28,2463040.00,7672,"Saint-Alexis; Saint-Esprit, Saint-Jacques, Saint-Liguori; Saint-Roch-de-l'Achigan; Saint-Roch-Ouest; Sainte-Julienne; Sainte-Marie-Salomé",0
29,2463055.00,7671,Saint-Calixte; Saint-Lin-Laurentides,0
30,2463060.00,7672,"Saint-Alexis; Saint-Esprit, Saint-Jacques, Saint-Liguori; Saint-Roch-de-l'Achigan; Saint-Roch-Ouest; Sainte-Julienne; Sainte-Marie-Salomé",0
31,2463065.00,7672,"Saint-Alexis; Saint-Esprit, Saint-Jacques, Saint-Liguori; Saint-Roch-de-l'Achigan; Saint-Roch-Ouest; Sainte-Julienne; Sainte-Marie-Salomé",0
32,2467005.00,,,
33,2467010.00,,,
34,2467035.00,8544,Saint-Constant,1
35,2468025.00,8551,Saint-Édouard; Saint-Michel; Saint-Rémi; Saint-Patrice-de-Sherrington; Saint-Jacques-le-Mineur,0
36,2468040.00,8551,Saint-Édouard; Saint-Michel; Saint-Rémi; Saint-Patrice-de-Sherrington; Saint-Jacques-le-Mineur,0
37,2468045.00,8551,Saint-Édouard; Saint-Michel; Saint-Rémi; Saint-Patrice-de-Sherrington; Saint-Jacques-le-Mineur,0
38,2468050.00,8551,Saint-Édouard; Saint-Michel; Saint-Rémi; Saint-Patrice-de-Sherrington; Saint-Jacques-le-Mineur,0
39,2468055.00,8551,Saint-Édouard; Saint-Michel; Saint-Rémi; Saint-Patrice-de-Sherrington; Saint-Jacques-le-Mineur,0
40,2470005.00,8564,Sainte-Martine; Saint-Urbain-Premier,0
41,2470012.00,8564,Sainte-Martine; Saint-Urbain-Premier,0
42,2470030.00,8562,Salaberry-de-Valleyfield; Saint-Étienne-de-Beauharnois; Saint-Louis-de-Gonzague; Saint-Stanislas-de-Kostka,0
43,2470035.00,8562,Salaberry-de-Valleyfield; Saint-Étienne-de-Beauharnois; Saint-Louis-de-Gonzague; Saint-Stanislas-de-Kostka,0
44,2470040.00,8562,Salaberry-de-Valleyfield; Saint-Étienne-de-Beauharnois; Saint-Louis-de-Gonzague; Saint-Stanislas-de-Kostka,0
45,2470052.00,8562,Salaberry-de-Valleyfield; Saint-Étienne-de-Beauharnois; Saint-Louis-de-Gonzague; Saint-Stanislas-de-Kostka,0
46,2471005.00,8576,Rivière-Beaudette; Saint-Polycarpe; Saint-Télesphore; Saint-Zotique; Sainte-Justine-de-Newton; Sainte-Marthe; Très-Saint-Rédempteur,0
47,2471015.00,8576,Rivière-Beaudette; Saint-Polycarpe; Saint-Télesphore; Saint-Zotique; Sainte-Justine-de-Newton; Sainte-Marthe; Très-Saint-Rédempteur,0
48,2471020.00,8576,Rivière-Beaudette; Saint-Polycarpe; Saint-Télesphore; Saint-Zotique; Sainte-Justine-de-Newton; Sainte-Marthe; Très-Saint-Rédempteur,0
49,2471045.00,8571,Les Coteaux; Coteau-du-Lac; Saint-Clet; Les Cèdres,0
50,2471110.00,8576,Rivière-Beaudette; Saint-Polycarpe; Saint-Télesphore; Saint-Zotique; Sainte-Justine-de-Newton; Sainte-Marthe; Très-Saint-Rédempteur,0
51,2471115.00,8576,Rivière-Beaudette; Saint-Polycarpe; Saint-Télesphore; Saint-Zotique; Sainte-Justine-de-Newton; Sainte-Marthe; Très-Saint-Rédempteur,0
52,2471125.00,8576,Rivière-Beaudette; Saint-Polycarpe; Saint-Télesphore; Saint-Zotique; Sainte-Justine-de-Newton; Sainte-Marthe; Très-Saint-Rédempteur,0
53,2471133.00,8574,Hudson; Pointe-Fortune; Rigaud; Saint-Lazare,0
54,2471140.00,8574,Hudson; Pointe-Fortune; Rigaud; Saint-Lazare,0
55,2475028.00,7663,Prévost; Saint-Hippolyte; Sainte-Sophie,0
56,2475040.00,7663,Prévost; Saint-Hippolyte; Sainte-Sophie,0
57,2475045.00,7663,Prévost; Saint-Hippolyte; Sainte-Sophie,0
58,2476008.00,7681,Browsburg-Chatham; Gore; Lachute; Mille-Isles; Saint-André-d'Argenteuil; Wentworth,0
59,2476020.00,7681,Browsburg-Chatham; Gore; Lachute; Mille-Isles; Saint-André-d'Argenteuil; Wentworth,0
60,2476030.00,7681,Browsburg-Chatham; Gore; Lachute; Mille-Isles; Saint-André-d'Argenteuil; Wentworth,0
61,2476035.00,7681,Browsburg-Chatham; Gore; Lachute; Mille-Isles; Saint-André-d'Argenteuil; Wentworth,0
62,2476043.00,7681,Browsburg-Chatham; Gore; Lachute; Mille-Isles; Saint-André-d'Argenteuil; Wentworth,0
63,2477022.00,7691,Lac-des-Seizes-Îles; Morin-Heights; Piedmont; Sainte-Adèle; Saint-Adolphe-d'Howard; Sainte-Anne-des-Lacs; Saint-Sauveur; Wentworth-Nord,0
64,2477030.00,7691,Lac-des-Seizes-Îles; Morin-Heights; Piedmont; Sainte-Adèle; Saint-Adolphe-d'Howard; Sainte-Anne-des-Lacs; Saint-Sauveur; Wentworth-Nord,0
65,2477035.00,7691,Lac-des-Seizes-Îles; Morin-Heights; Piedmont; Sainte-Adèle; Saint-Adolphe-d'Howard; Sainte-Anne-des-Lacs; Saint-Sauveur; Wentworth-Nord,0
66,2477043.00,7691,Lac-des-Seizes-Îles; Morin-Heights; Piedmont; Sainte-Adèle; Saint-Adolphe-d'Howard; Sainte-Anne-des-Lacs; Saint-Sauveur; Wentworth-Nord,0
67,2477050.00,7691,Lac-des-Seizes-Îles; Morin-Heights; Piedmont; Sainte-Adèle; Saint-Adolphe-d'Howard; Sainte-Anne-des-Lacs; Saint-Sauveur; Wentworth-Nord,0
68,2477055.00,7691,Lac-des-Seizes-Îles; Morin-Heights; Piedmont; Sainte-Adèle; Saint-Adolphe-d'Howard; Sainte-Anne-des-Lacs; Saint-Sauveur; Wentworth-Nord,0
69,2477060.00,7691,Lac-des-Seizes-Îles; Morin-Heights; Piedmont; Sainte-Adèle; Saint-Adolphe-d'Howard; Sainte-Anne-des-Lacs; Saint-Sauveur; Wentworth-Nord,0
70,2477065.00,7691,Lac-des-Seizes-Îles; Morin-Heights; Piedmont; Sainte-Adèle; Saint-Adolphe-d'Howard; Sainte-Anne-des-Lacs; Saint-Sauveur; Wentworth-Nord,0
71,4620001.00,2047,Montréal : Mercier (Sud),1
72,4620002.00,2048,Montréal : Mercier (Tétreaultville),1
73,4620003.00,2048,Montréal : Mercier (Tétreaultville),1
74,4620004.00,2048,Montréal : Mercier (Tétreaultville),1
75,4620005.00,2047,Montréal : Mercier (Sud),1
76,4620006.00,2047,Montréal : Mercier (Sud),1
77,4620007.00,2048,Montréal : Mercier (Tétreaultville),1
78,4620008.00,2047,Montréal : Mercier (Sud),1
79,4620009.00,2047,Montréal : Mercier (Sud),1
80,4620010.00,2112,Montréal : Mercier (Longue-Pointe),1
81,4620011.00,2112,Montréal : Mercier (Longue-Pointe),1
82,4620012.01,2112,Montréal : Mercier (Longue-Pointe),1
83,4620012.02,2112,Montréal : Mercier (Longue-Pointe),1
84,4620013.00,2112,Montréal : Mercier (Longue-Pointe),1
85,4620014.02,2022,Montréal : Maisonneuve,1
86,4620014.03,2022,Montréal : Maisonneuve,1
87,4620014.04,2022,Montréal : Maisonneuve,1
88,4620015.00,2022,Montréal : Maisonneuve,1
89,4620016.00,2022,Montréal : Maisonneuve,1
90,4620017.00,2022,Montréal : Maisonneuve,1
91,4620018.00,2022,Montréal : Maisonneuve,1
92,4620019.00,2022,Montréal : Maisonneuve,1
93,4620021.00,2111,Montréal : Hochelaga,1
94,4620022.00,2111,Montréal : Hochelaga,1
95,4620023.00,2111,Montréal : Hochelaga,1
96,4620024.00,2111,Montréal : Hochelaga,1
97,4620025.00,2111,Montréal : Hochelaga,1
98,4620026.00,2111,Montréal : Hochelaga,1
99,4620027.00,2111,Montréal : Hochelaga,1
100,4620028.00,2111,Montréal : Hochelaga,1
101,4620029.00,2111,Montréal : Hochelaga,1
102,4620030.00,2111,Montréal : Hochelaga,1
103,4620031.00,2111,Montréal : Hochelaga,1
104,4620032.00,2090,Montréal : Ville-Marie (Sainte-Marie),1
105,4620033.00,2090,Montréal : Ville-Marie (Sainte-Marie),1
106,4620034.00,2090,Montréal : Ville-Marie (Sainte-Marie),1
107,4620035.00,2090,Montréal : Ville-Marie (Sainte-Marie),1
108,4620036.00,2090,Montréal : Ville-Marie (Sainte-Marie),1
109,4620037.00,2090,Montréal : Ville-Marie (Sainte-Marie),1
110,4620038.00,2090,Montréal : Ville-Marie (Sainte-Marie),1
111,4620039.00,2090,Montréal : Ville-Marie (Sainte-Marie),1
112,4620040.00,1097,Montréal : Ville-Marie (parc Jean-Drapeau),1
113,4620041.00,1096,Montréal : Ville-Marie (Faubourgs),1
114,4620042.00,1096,Montréal : Ville-Marie (Faubourgs),1
115,4620043.00,1096,Montréal : Ville-Marie (Faubourgs),1
116,4620044.00,1096,Montréal : Ville-Marie (Faubourgs),1
117,4620045.00,1096,Montréal : Ville-Marie (Faubourgs),1
118,4620046.00,1096,Montréal : Ville-Marie (Faubourgs),1
119,4620047.00,2090,Montréal : Ville-Marie (Sainte-Marie),1
120,4620048.00,2090,Montréal : Ville-Marie (Sainte-Marie),1
121,4620049.00,1096,Montréal : Ville-Marie (Faubourgs),1
122,4620050.00,1096,Montréal : Ville-Marie (Faubourgs),1
123,4620051.00,1096,Montréal : Ville-Marie (Faubourgs),1
124,4620052.00,1096,Montréal : Ville-Marie (Faubourgs),1
125,4620053.00,1096,Montréal : Ville-Marie (Faubourgs),1
126,4620054.00,1096,Montréal : Ville-Marie (Faubourgs),1
127,4620055.01,1098,"Montréal : Le Sud-Ouest (Griffintown), Ville-Marie (Vieux-Montréal, Cité-du-Havre)",1
128,4620055.02,1098,"Montréal : Le Sud-Ouest (Griffintown), Ville-Marie (Vieux-Montréal, Cité-du-Havre)",1
129,4620056.00,1101,Montréal : Ville-Marie (centre-ville),1
130,4620057.00,1101,Montréal : Ville-Marie (centre-ville),1
131,4620058.00,1101,Montréal : Ville-Marie (centre-ville),1
132,4620059.00,1101,Montréal : Ville-Marie (centre-ville),1
133,4620060.00,1101,Montréal : Ville-Marie (centre-ville),1
134,4620061.00,1101,Montréal : Ville-Marie (centre-ville),1
135,4620062.00,1101,Montréal : Ville-Marie (centre-ville),1
136,4620063.00,1101,Montréal : Ville-Marie (centre-ville),1
137,4620064.00,1101,Montréal : Ville-Marie (centre-ville),1
138,4620065.01,1102,Montréal : Ville-Marie (Shaughnessy),1
139,4620065.02,1102,Montréal : Ville-Marie (Shaughnessy),1
140,4620066.01,1102,Montréal : Ville-Marie (Shaughnessy),1
141,4620066.02,1102,Montréal : Ville-Marie (Shaughnessy),1
142,4620067.00,2094,"Montréal : Le Sud-Ouest (Saint-Henri, Petite-Bourgogne)",1
143,4620068.00,2094,"Montréal : Le Sud-Ouest (Saint-Henri, Petite-Bourgogne)",1
144,4620069.01,1098,"Montréal : Le Sud-Ouest (Griffintown), Ville-Marie (Vieux-Montréal, Cité-du-Havre)",1
145,4620069.02,1098,"Montréal : Le Sud-Ouest (Griffintown), Ville-Marie (Vieux-Montréal, Cité-du-Havre)",1
146,4620070.01,1098,"Montréal : Le Sud-Ouest (Griffintown), Ville-Marie (Vieux-Montréal, Cité-du-Havre)",1
147,4620070.02,1098,"Montréal : Le Sud-Ouest (Griffintown), Ville-Marie (Vieux-Montréal, Cité-du-Havre)",1
148,4620071.00,1098,"Montréal : Le Sud-Ouest (Griffintown), Ville-Marie (Vieux-Montréal, Cité-du-Havre)",1
149,4620072.00,2093,Montréal : Le Sud-Ouest (Pointe-Saint-Charles),1
150,4620073.00,2093,Montréal : Le Sud-Ouest (Pointe-Saint-Charles),1
151,4620074.00,2093,Montréal : Le Sud-Ouest (Pointe-Saint-Charles),1
152,4620075.00,2093,Montréal : Le Sud-Ouest (Pointe-Saint-Charles),1
153,4620076.00,2093,Montréal : Le Sud-Ouest (Pointe-Saint-Charles),1
154,4620077.00,2094,"Montréal : Le Sud-Ouest (Saint-Henri, Petite-Bourgogne)",1
155,4620078.00,2094,"Montréal : Le Sud-Ouest (Saint-Henri, Petite-Bourgogne)",1
156,4620079.00,2094,"Montréal : Le Sud-Ouest (Saint-Henri, Petite-Bourgogne)",1
157,4620080.00,2094,"Montréal : Le Sud-Ouest (Saint-Henri, Petite-Bourgogne)",1
158,4620081.00,2094,"Montréal : Le Sud-Ouest (Saint-Henri, Petite-Bourgogne)",1
159,4620082.00,2094,"Montréal : Le Sud-Ouest (Saint-Henri, Petite-Bourgogne)",1
160,4620083.00,2094,"Montréal : Le Sud-Ouest (Saint-Henri, Petite-Bourgogne)",1
161,4620084.00,2094,"Montréal : Le Sud-Ouest (Saint-Henri, Petite-Bourgogne)",1
162,4620085.00,2103,"Montréal : Le Sud-Ouest (Ville-Émard, Côte-Saint-Paul)",1
163,4620086.00,2103,"Montréal : Le Sud-Ouest (Ville-Émard, Côte-Saint-Paul)",1
164,4620087.00,2103,"Montréal : Le Sud-Ouest (Ville-Émard, Côte-Saint-Paul)",1
165,4620088.00,2103,"Montréal : Le Sud-Ouest (Ville-Émard, Côte-Saint-Paul)",1
166,4620089.00,2103,"Montréal : Le Sud-Ouest (Ville-Émard, Côte-Saint-Paul)",1
167,4620090.00,2103,"Montréal : Le Sud-Ouest (Ville-Émard, Côte-Saint-Paul)",1
168,4620091.00,2070,Montréal : Le Sud-Ouest (parc Angrignon),1
169,4620092.00,2103,"Montréal : Le Sud-Ouest (Ville-Émard, Côte-Saint-Paul)",1
170,4620093.00,2103,"Montréal : Le Sud-Ouest (Ville-Émard, Côte-Saint-Paul)",1
171,4620094.01,2035,"Montréal : Notre-Dame-de-Grâce (Saint-Raymond, Côte-Saint-Antoine)",1
172,4620094.02,2094,"Montréal : Le Sud-Ouest (Saint-Henri, Petite-Bourgogne)",1
173,4620095.00,2035,"Montréal : Notre-Dame-de-Grâce (Saint-Raymond, Côte-Saint-Antoine)",1
174,4620096.00,2035,"Montréal : Notre-Dame-de-Grâce (Saint-Raymond, Côte-Saint-Antoine)",1
175,4620097.01,2104,Montréal : Notre-Dame-de-Grâce (Loyola),1
176,4620097.02,2104,Montréal : Notre-Dame-de-Grâce (Loyola),1
177,4620098.00,2104,Montréal : Notre-Dame-de-Grâce (Loyola),1
178,4620099.00,2104,Montréal : Notre-Dame-de-Grâce (Loyola),1
179,4620100.01,2104,Montréal : Notre-Dame-de-Grâce (Loyola),1
180,4620100.02,2104,Montréal : Notre-Dame-de-Grâce (Loyola),1
181,4620101.01,2104,Montréal : Notre-Dame-de-Grâce (Loyola),1
182,4620101.02,2104,Montréal : Notre-Dame-de-Grâce (Loyola),1
183,4620102.00,2104,Montréal : Notre-Dame-de-Grâce (Loyola),1
184,4620103.00,2104,Montréal : Notre-Dame-de-Grâce (Loyola),1
185,4620104.00,2035,"Montréal : Notre-Dame-de-Grâce (Saint-Raymond, Côte-Saint-Antoine)",1
186,4620105.00,2035,"Montréal : Notre-Dame-de-Grâce (Saint-Raymond, Côte-Saint-Antoine)",1
187,4620106.00,2035,"Montréal : Notre-Dame-de-Grâce (Saint-Raymond, Côte-Saint-Antoine)",1
188,4620107.00,2035,"Montréal : Notre-Dame-de-Grâce (Saint-Raymond, Côte-Saint-Antoine)",1
189,4620108.00,2035,"Montréal : Notre-Dame-de-Grâce (Saint-Raymond, Côte-Saint-Antoine)",1
190,4620109.00,2043,Montréal : Côte-des-Neiges (Snowdon),1
191,4620110.00,2057,Montréal : Côte-des-Neiges (Coolbrook),1
192,4620111.00,2057,Montréal : Côte-des-Neiges (Coolbrook),1
193,4620112.01,2042,"Mont-Royal (Ouest); Montréal : Côte-des-Neiges (Namur-De la Savane, Plamondon)",1
194,4620112.02,2042,"Mont-Royal (Ouest); Montréal : Côte-des-Neiges (Namur-De la Savane, Plamondon)",1
195,4620113.00,2043,Montréal : Côte-des-Neiges (Snowdon),1
196,4620114.00,2043,Montréal : Côte-des-Neiges (Snowdon),1
197,4620115.01,2043,Montréal : Côte-des-Neiges (Snowdon),1
198,4620115.02,2043,Montréal : Côte-des-Neiges (Snowdon),1
199,4620116.00,2043,Montréal : Côte-des-Neiges (Snowdon),1
200,4620117.00,2042,"Mont-Royal (Ouest); Montréal : Côte-des-Neiges (Namur-De la Savane, Plamondon)",1
201,4620118.00,2042,"Mont-Royal (Ouest); Montréal : Côte-des-Neiges (Namur-De la Savane, Plamondon)",1
202,4620119.00,2042,"Mont-Royal (Ouest); Montréal : Côte-des-Neiges (Namur-De la Savane, Plamondon)",1
203,4620120.01,2042,"Mont-Royal (Ouest); Montréal : Côte-des-Neiges (Namur-De la Savane, Plamondon)",1
204,4620120.02,2057,Montréal : Côte-des-Neiges (Coolbrook),1
205,4620121.00,2120,Mont-Royal (Est),1
206,4620122.00,2105,"Montréal : Côte-des-Neiges (Darlington, campus de la Montagne)",1
207,4620123.00,2105,"Montréal : Côte-des-Neiges (Darlington, campus de la Montagne)",1
208,4620124.00,2105,"Montréal : Côte-des-Neiges (Darlington, campus de la Montagne)",1
209,4620125.00,2121,Montréal : Outremont,1
210,4620126.00,2105,"Montréal : Côte-des-Neiges (Darlington, campus de la Montagne)",1
211,4620127.01,2105,"Montréal : Côte-des-Neiges (Darlington, campus de la Montagne)",1
212,4620127.02,2105,"Montréal : Côte-des-Neiges (Darlington, campus de la Montagne)",1
213,4620128.00,1027,Montréal : Ville-Marie (Montagne),1
214,4620129.01,1027,Montréal : Ville-Marie (Montagne),1
215,4620129.02,1027,Montréal : Ville-Marie (Montagne),1
216,4620130.00,1091,Montréal : Ville-Marie (Milton-Parc),1
217,4620131.00,1091,Montréal : Ville-Marie (Milton-Parc),1
218,4620132.00,1091,Montréal : Ville-Marie (Milton-Parc),1
219,4620133.00,1091,Montréal : Ville-Marie (Milton-Parc),1
220,4620134.00,1091,Montréal : Ville-Marie (Milton-Parc),1
221,4620135.00,2046,Montréal : Le Plateau-Mont-Royal (Saint-Louis),1
222,4620136.00,2046,Montréal : Le Plateau-Mont-Royal (Saint-Louis),1
223,4620137.00,1091,Montréal : Ville-Marie (Milton-Parc),1
224,4620138.00,2046,Montréal : Le Plateau-Mont-Royal (Saint-Louis),1
225,4620139.00,2046,Montréal : Le Plateau-Mont-Royal (Saint-Louis),1
226,4620140.00,2046,Montréal : Le Plateau-Mont-Royal (Saint-Louis),1
227,4620141.00,2046,Montréal : Le Plateau-Mont-Royal (Saint-Louis),1
228,4620142.00,2046,Montréal : Le Plateau-Mont-Royal (Saint-Louis),1
229,4620143.00,2046,Montréal : Le Plateau-Mont-Royal (Saint-Louis),1
230,4620144.00,2046,Montréal : Le Plateau-Mont-Royal (Saint-Louis),1
231,4620145.00,2050,Montréal : Le Plateau-Mont-Royal (parc La Fontaine),1
232,4620146.00,2046,Montréal : Le Plateau-Mont-Royal (Saint-Louis),1
233,4620147.00,2045,Montréal : Le Plateau-Mont-Royal (De Lorimier),1
234,4620148.00,2045,Montréal : Le Plateau-Mont-Royal (De Lorimier),1
235,4620149.00,2045,Montréal : Le Plateau-Mont-Royal (De Lorimier),1
236,4620150.00,2045,Montréal : Le Plateau-Mont-Royal (De Lorimier),1
237,4620151.00,2045,Montréal : Le Plateau-Mont-Royal (De Lorimier),1
238,4620152.00,2045,Montréal : Le Plateau-Mont-Royal (De Lorimier),1
239,4620153.00,2045,Montréal : Le Plateau-Mont-Royal (De Lorimier),1
240,4620154.00,2045,Montréal : Le Plateau-Mont-Royal (De Lorimier),1
241,4620155.00,2045,Montréal : Le Plateau-Mont-Royal (De Lorimier),1
242,4620156.00,2045,Montréal : Le Plateau-Mont-Royal (De Lorimier),1
243,4620157.00,2045,Montréal : Le Plateau-Mont-Royal (De Lorimier),1
244,4620158.00,2106,"Montréal : Le Plateau Mont-Royal (Mile-End, Laurier)",1
245,4620159.00,2106,"Montréal : Le Plateau Mont-Royal (Mile-End, Laurier)",1
246,4620160.00,2106,"Montréal : Le Plateau Mont-Royal (Mile-End, Laurier)",1
247,4620161.00,2106,"Montréal : Le Plateau Mont-Royal (Mile-End, Laurier)",1
248,4620162.00,2106,"Montréal : Le Plateau Mont-Royal (Mile-End, Laurier)",1
249,4620163.00,2106,"Montréal : Le Plateau Mont-Royal (Mile-End, Laurier)",1
250,4620164.00,2106,"Montréal : Le Plateau Mont-Royal (Mile-End, Laurier)",1
251,4620165.00,2106,"Montréal : Le Plateau Mont-Royal (Mile-End, Laurier)",1
252,4620166.00,2041,Montréal : La Petite-Patrie,1
253,4620167.00,2106,"Montréal : Le Plateau Mont-Royal (Mile-End, Laurier)",1
254,4620168.00,2106,"Montréal : Le Plateau Mont-Royal (Mile-End, Laurier)",1
255,4620169.00,2106,"Montréal : Le Plateau Mont-Royal (Mile-End, Laurier)",1
256,4620170.00,2106,"Montréal : Le Plateau Mont-Royal (Mile-End, Laurier)",1
257,4620171.00,2106,"Montréal : Le Plateau Mont-Royal (Mile-End, Laurier)",1
258,4620172.00,2106,"Montréal : Le Plateau Mont-Royal (Mile-End, Laurier)",1
259,4620173.00,2106,"Montréal : Le Plateau Mont-Royal (Mile-End, Laurier)",1
260,4620174.00,2106,"Montréal : Le Plateau Mont-Royal (Mile-End, Laurier)",1
261,4620175.00,2045,Montréal : Le Plateau-Mont-Royal (De Lorimier),1
262,4620176.00,2045,Montréal : Le Plateau-Mont-Royal (De Lorimier),1
263,4620177.00,2045,Montréal : Le Plateau-Mont-Royal (De Lorimier),1
264,4620178.00,2045,Montréal : Le Plateau-Mont-Royal (De Lorimier),1
265,4620179.00,2110,"Montréal : Rosemont (Vieux-Rosemont, Angus)",1
266,4620180.00,2110,"Montréal : Rosemont (Vieux-Rosemont, Angus)",1
267,4620181.00,2110,"Montréal : Rosemont (Vieux-Rosemont, Angus)",1
268,4620182.00,2110,"Montréal : Rosemont (Vieux-Rosemont, Angus)",1
269,4620183.00,2110,"Montréal : Rosemont (Vieux-Rosemont, Angus)",1
270,4620184.00,2110,"Montréal : Rosemont (Vieux-Rosemont, Angus)",1
271,4620185.00,2110,"Montréal : Rosemont (Vieux-Rosemont, Angus)",1
272,4620186.00,2110,"Montréal : Rosemont (Vieux-Rosemont, Angus)",1
273,4620187.01,2110,"Montréal : Rosemont (Vieux-Rosemont, Angus)",1
274,4620187.03,2110,"Montréal : Rosemont (Vieux-Rosemont, Angus)",1
275,4620187.04,2110,"Montréal : Rosemont (Vieux-Rosemont, Angus)",1
276,4620188.01,2110,"Montréal : Rosemont (Vieux-Rosemont, Angus)",1
277,4620188.02,2110,"Montréal : Rosemont (Vieux-Rosemont, Angus)",1
278,4620189.00,2055,Montréal : Rosemont (Nouveau-Rosemont),1
279,4620190.01,2112,Montréal : Mercier (Longue-Pointe),1
280,4620190.02,2055,Montréal : Rosemont (Nouveau-Rosemont),1
281,4620191.00,2112,Montréal : Mercier (Longue-Pointe),1
